model,framework,query_idx,final_pass,delivered,artifact_delivered,official_delivered,tokens,cost_usd,runtime_seconds,failure_reason
gemma,solo_cot,160,True,True,True,True,9044,0.00144088,58.9886,
gemma,solo_cot,161,True,True,True,True,9358,0.00146846,41.2047,
gemma,solo_cot,162,True,True,True,True,10087,0.0022121,64.6386,
gemma,solo_cot,163,False,True,True,True,8705,0.0013994,32.2437,hard:valid_cost
gemma,solo_cot,164,False,True,True,True,11173,0.00173244,48.9195,hard:valid_cost
gemma,solo_cot,165,True,True,True,True,8368,0.00135616,34.2199,
gemma,solo_cot,166,False,True,True,True,10478,0.00154839,47.9217,hard:valid_room_type
gemma,solo_cot,167,True,True,True,True,9762,0.00143931,44.7213,
gemma,solo_cot,168,True,True,True,True,8314,0.00133612,33.5467,
gemma,solo_cot,169,False,True,True,True,11324,0.0024373,24.0106,commonsense:valid_accommodation;hard:valid_room_rule
gemma,solo_cot,170,False,True,True,True,11769,0.0025245,24.4818,commonsense:valid_accommodation
gemma,solo_cot,171,True,True,True,True,10671,0.00155323,52.6846,
gemma,solo_cot,172,False,True,True,True,9005,0.00144452,41.8231,hard:valid_cost
gemma,solo_cot,173,True,True,True,True,8456,0.00126853,56.7683,
gemma,solo_cot,174,True,True,True,True,8659,0.00139322,31.3285,
gemma,solo_cot,175,True,True,True,True,9473,0.00149366,35.1706,
gemma,solo_cot,176,False,True,True,True,10006,0.001963275,22.1914,commonsense:valid_accommodation;hard:valid_cuisine
gemma,solo_cot,177,True,True,True,True,10517,0.00152321,39.7418,
gemma,solo_cot,178,False,True,True,True,11503,0.0017659,39.232,hard:valid_room_type
gemma,solo_cot,179,False,True,True,True,10395,0.00161286,38.9911,commonsense:valid_info_sandbox;commonsense:valid_transportation
gemma,solo_direct,0,True,True,True,True,5747,0.00088206,98.5117,
gemma,solo_direct,1,True,True,True,True,5346,0.00076123,78.7344,
gemma,solo_direct,2,True,True,True,True,5635,0.00086664,80.6811,
gemma,solo_direct,3,True,True,True,True,4357,0.00063616,112.9966,
gemma,solo_direct,4,True,True,True,True,5829,0.00089484,114.095,
gemma,solo_direct,5,False,True,True,True,5338,0.00082662,60.4308,hard:valid_cost
gemma,solo_direct,6,True,True,True,True,5346,0.00075848,64.0987,
gemma,solo_direct,7,True,True,True,True,4978,0.00071989,66.63,
gemma,solo_direct,8,True,True,True,True,4675,0.00066725,51.2521,
gemma,solo_direct,9,True,True,True,True,5781,0.00088994,88.2138,
gemma,solo_direct,10,True,True,True,True,5664,0.0012024,57.3926,
gemma,solo_direct,11,True,True,True,True,4338,0.00067414,61.7299,
gemma,solo_direct,12,True,True,True,True,4810,0.00074386,74.1124,
gemma,solo_direct,13,True,True,True,True,5414,0.0011713,60.5533,
gemma,solo_direct,14,True,True,True,True,6205,0.00093838,50.702,
gemma,solo_direct,15,True,True,True,True,4969,0.0010814,46.035,
gemma,solo_direct,16,True,True,True,True,6090,0.00087195,63.2504,
gemma,solo_direct,17,False,True,True,True,5788,0.00087922,61.6956,hard:valid_cost
gemma,solo_direct,18,True,True,True,True,6471,0.0009855,94.0874,
gemma,solo_direct,19,False,True,True,True,6179,0.00093058,103.1181,hard:valid_cost
gemma,solo_direct,20,True,True,True,True,8859,0.0019194,92.8941,
gemma,solo_direct,21,False,True,True,True,7650,0.00110975,104.3659,hard:valid_cost
gemma,solo_direct,22,True,True,True,True,8456,0.00121678,90.2337,
gemma,solo_direct,23,True,True,True,True,7866,0.00122318,122.3912,
gemma,solo_direct,24,True,True,True,True,7568,0.00110159,78.2321,
gemma,solo_direct,25,True,True,True,True,8498,0.00131608,114.0508,
gemma,solo_direct,26,True,True,True,True,7518,0.00109359,110.8885,
gemma,solo_direct,27,True,True,True,True,7567,0.00118288,121.2889,
gemma,solo_direct,28,True,True,True,True,6890,0.0010816,87.6033,
gemma,solo_direct,29,True,True,True,True,6687,0.00106774,116.3943,
gemma,solo_direct,30,True,True,True,True,7686,0.00168,66.3161,
gemma,solo_direct,31,False,True,True,True,7633,0.00118614,101.5137,commonsense:valid_info_sandbox
gemma,solo_direct,32,True,True,True,True,8343,0.00119659,77.091,
gemma,solo_direct,33,True,True,True,True,7580,0.0016504,81.3097,
gemma,solo_direct,34,True,True,True,True,7980,0.0012394,211.7073,
gemma,solo_direct,35,True,True,True,True,8639,0.00123982,114.0037,
gemma,solo_direct,36,True,True,True,True,8703,0.001878,94.3535,
gemma,solo_direct,37,False,True,True,True,7455,0.00115784,170.181,commonsense:valid_transportation
gemma,solo_direct,38,True,True,True,True,8525,0.0018457,93.4345,
gemma,solo_direct,39,True,True,True,True,8098,0.00117199,175.838,
gemma,solo_direct,40,False,True,True,True,9986,0.0015725,105.07,hard:valid_cost
gemma,solo_direct,41,True,True,True,True,10947,0.00158211,158.3883,
gemma,solo_direct,42,False,True,True,True,10713,0.00155794,96.9286,commonsense:valid_transportation
gemma,solo_direct,43,False,True,True,True,9842,0.00154506,73.1002,hard:valid_cost
gemma,solo_direct,44,True,True,True,True,9864,0.00144407,142.3999,
gemma,solo_direct,45,True,True,True,True,10589,0.00153657,176.3983,
gemma,solo_direct,46,True,True,True,True,11323,0.0024617,132.1079,
gemma,solo_direct,47,True,True,True,True,9986,0.00146593,126.8383,
gemma,solo_direct,48,True,True,True,True,10058,0.00148104,159.5446,
gemma,solo_direct,49,True,True,True,True,11306,0.0024493,114.2519,
gemma,solo_direct,50,True,True,True,True,10369,0.00152022,151.9769,
gemma,solo_direct,51,True,True,True,True,10218,0.00152109,99.323,
gemma,solo_direct,52,True,True,True,True,10575,0.00164638,118.0804,
gemma,solo_direct,53,True,True,True,True,11120,0.00160485,100.3135,
gemma,solo_direct,54,False,True,True,True,10605,0.00166306,129.3705,commonsense:valid_transportation
gemma,solo_direct,55,False,True,True,True,11975,0.0018364,107.1597,commonsense:valid_transportation
gemma,solo_direct,56,False,True,True,True,10751,0.00155938,110.7103,commonsense:valid_transportation;hard:valid_cost
gemma,solo_direct,57,True,True,True,True,10842,0.00157171,95.8373,
gemma,solo_direct,58,False,True,True,True,9729,0.0021474,58.9713,commonsense:valid_info_current_city
gemma,solo_direct,59,True,True,True,True,10587,0.00153706,59.9417,
gemma,solo_direct,60,True,True,True,True,4501,0.00069176,54.0812,
gemma,solo_direct,61,True,True,True,True,5246,0.00081764,148.2056,
gemma,solo_direct,63,True,True,True,True,5934,0.00084242,158.141,
gemma,solo_direct,64,True,True,True,True,6019,0.00085622,128.7056,
gemma,solo_direct,65,True,True,True,True,4176,0.00064938,82.765,
gemma,solo_direct,66,True,True,True,True,5799,0.00082687,167.7233,
gemma,solo_direct,67,True,True,True,True,4133,0.0009145,124.4806,
gemma,solo_direct,68,True,True,True,True,5164,0.0011222,121.5193,
gemma,solo_direct,69,False,True,True,True,4366,0.00067832,119.993,hard:valid_cuisine
gemma,solo_direct,70,True,True,True,True,4582,0.00070882,108.4382,
gemma,solo_direct,71,True,True,True,True,5063,0.0010978,79.9769,
gemma,solo_direct,72,True,True,True,True,5063,0.0010975,90.7541,
gemma,solo_direct,73,True,True,True,True,5136,0.0011172,116.6302,
gemma,solo_direct,74,False,True,True,True,5861,0.0012601,89.8682,hard:valid_cost
gemma,solo_direct,75,True,True,True,True,5411,0.0011674,49.156,
gemma,solo_direct,76,True,True,True,True,4489,0.0009824,50.1896,
gemma,solo_direct,77,False,True,True,True,5666,0.0012217,45.0183,hard:valid_cost;hard:valid_room_type
gemma,solo_direct,78,True,True,True,True,5210,0.0011275,51.7945,
gemma,solo_direct,79,False,True,True,True,5526,0.0011859,39.5893,hard:valid_cost
gemma,solo_direct,80,True,True,True,True,7700,0.0016882,59.0335,
gemma,solo_direct,81,False,True,True,True,8818,0.00134346,67.0734,commonsense:valid_transportation
gemma,solo_direct,82,True,True,True,True,7746,0.0016833,50.5884,
gemma,solo_direct,83,False,True,True,True,8329,0.0018137,249.3806,hard:valid_room_type
gemma,solo_direct,84,False,True,True,True,9532,0.0020354,43.5439,commonsense:valid_transportation
gemma,solo_direct,85,False,True,True,True,7580,0.001651,91.3628,hard:valid_room_type
gemma,solo_direct,86,True,True,True,True,8472,0.001842,40.512,
gemma,solo_direct,87,True,True,True,True,7822,0.00121962,78.9881,
gemma,solo_direct,88,False,True,True,True,8812,0.001901,80.697,commonsense:valid_accommodation
gemma,solo_direct,89,False,True,True,True,8224,0.0017891,60.557,commonsense:valid_accommodation;hard:valid_room_type
gemma,solo_direct,90,False,True,True,True,7915,0.00123654,92.1801,commonsense:valid_accommodation;hard:valid_room_type
gemma,solo_direct,91,False,True,True,True,9101,0.0019687,128.5229,commonsense:valid_accommodation
gemma,solo_direct,92,True,True,True,True,7709,0.0016738,30.0264,
gemma,solo_direct,93,False,True,True,True,7920,0.00171,39.5007,commonsense:valid_restaurants;commonsense:valid_transportation
gemma,solo_direct,94,False,True,True,True,7504,0.00118186,109.7105,hard:valid_cost
gemma,solo_direct,95,False,True,True,True,7602,0.0016569,43.0389,commonsense:valid_info_sandbox
gemma,solo_direct,96,False,True,True,True,7712,0.00119382,67.7969,commonsense:valid_info_sandbox
gemma,solo_direct,97,False,True,True,True,8003,0.00175,34.6528,commonsense:valid_accommodation
gemma,solo_direct,98,True,True,True,True,7719,0.00119844,82.2988,
gemma,solo_direct,99,False,True,True,True,7378,0.0016088,27.4708,hard:valid_cost;hard:valid_room_type
gemma,solo_direct,100,True,True,True,True,9396,0.00149146,114.4368,
gemma,solo_direct,101,False,True,True,True,9192,0.0020433,46.9188,hard:valid_cost
gemma,solo_direct,102,True,True,True,True,9506,0.00150296,136.9521,
gemma,solo_direct,103,True,True,True,True,9142,0.00136871,61.7722,
gemma,solo_direct,104,False,True,True,True,9912,0.00144831,49.161,commonsense:valid_info_sandbox
gemma,solo_direct,105,False,True,True,True,9918,0.0021816,42.3204,commonsense:valid_restaurants
gemma,solo_direct,106,False,True,True,True,9752,0.00154104,138.8668,commonsense:valid_accommodation
gemma,solo_direct,107,False,True,True,True,10260,0.0015043,45.8509,hard:valid_room_rule
gemma,solo_direct,108,True,True,True,True,10674,0.0016527,96.6194,
gemma,solo_direct,109,False,True,True,True,11269,0.0024473,39.2967,commonsense:valid_transportation
gemma,solo_direct,110,True,True,True,True,9917,0.00155348,68.5118,
gemma,solo_direct,111,True,True,True,True,10379,0.0022834,80.3021,
gemma,solo_direct,112,False,True,True,True,9726,0.0021567,98.5078,commonsense:valid_accommodation
gemma,solo_direct,113,False,True,True,True,10839,0.00169218,106.9183,commonsense:valid_accommodation
gemma,solo_direct,114,False,True,True,True,11384,0.0024583,37.7068,commonsense:valid_transportation
gemma,solo_direct,115,False,True,True,True,10530,0.00165776,157.3005,commonsense:valid_accommodation;hard:valid_room_rule
gemma,solo_direct,116,False,True,True,True,11049,0.0024489,37.2739,commonsense:valid_accommodation
gemma,solo_direct,117,True,True,True,True,9455,0.0020872,66.1982,
gemma,solo_direct,118,False,True,True,True,10078,0.0022169,38.1541,commonsense:valid_accommodation
gemma,solo_direct,119,False,True,True,True,9843,0.002175,36.4738,commonsense:valid_transportation
gemma,solo_direct,120,False,True,True,True,4317,0.00068108,56.5259,hard:valid_cuisine
gemma,solo_direct,121,True,True,True,True,5178,0.0011148,32.4945,
gemma,solo_direct,122,False,True,True,True,5403,0.0011592,71.3884,hard:valid_cost
gemma,solo_direct,123,False,True,True,True,5548,0.00084744,57.8282,hard:valid_cost
gemma,solo_direct,124,False,True,True,True,6397,0.00089936,56.6973,hard:valid_cuisine
gemma,solo_direct,125,False,True,True,True,4992,0.0010731,55.7277,hard:valid_cost
gemma,solo_direct,126,True,True,True,True,5018,0.00072509,61.1859,
gemma,solo_direct,127,False,True,True,True,5806,0.00087914,47.1118,hard:valid_cost
gemma,solo_direct,128,False,True,True,True,5028,0.00077672,166.9893,hard:valid_cost
gemma,solo_direct,129,False,True,True,True,4754,0.00068027,94.2972,hard:valid_cost;hard:valid_cuisine
gemma,solo_direct,130,False,True,True,True,6136,0.0013022,95.1882,hard:valid_cuisine
gemma,solo_direct,131,False,True,True,True,5992,0.00090778,155.2796,hard:valid_cost;hard:valid_cuisine
gemma,solo_direct,132,True,True,True,True,5898,0.00084049,247.1487,
gemma,solo_direct,133,True,True,True,True,5803,0.00081464,109.5107,
gemma,solo_direct,134,True,True,True,True,5775,0.00109025,126.7374,
gemma,solo_direct,135,False,True,True,True,6118,0.00086284,51.9172,hard:valid_cuisine
gemma,solo_direct,136,True,True,True,True,5328,0.00081742,62.9988,
gemma,solo_direct,137,False,True,True,True,5096,0.000983775,58.4627,hard:valid_cuisine
gemma,solo_direct,138,True,True,True,True,5039,0.0010924,42.3305,
gemma,solo_direct,139,False,True,True,True,6354,0.00089502,53.9189,hard:valid_cost;hard:valid_cuisine
gemma,solo_direct,140,True,True,True,True,8493,0.00121634,91.436,
gemma,solo_direct,141,False,True,True,True,8691,0.00124283,73.9626,commonsense:valid_transportation
gemma,solo_direct,142,False,True,True,True,8576,0.001643475,52.8162,commonsense:valid_accommodation;hard:valid_room_type
gemma,solo_direct,143,False,True,True,True,6479,0.0014413,102.6148,hard:valid_cost
gemma,solo_direct,144,False,True,True,True,6052,0.0009765,64.7605,hard:valid_cost
gemma,solo_direct,145,False,True,True,True,7140,0.0010482,69.5864,commonsense:not_absent
gemma,solo_direct,146,False,True,True,True,7174,0.00104387,65.234,commonsense:valid_accommodation;hard:valid_cost
gemma,solo_direct,147,False,True,True,True,6777,0.00106396,75.1349,hard:valid_cost
gemma,solo_direct,148,True,True,True,True,6128,0.0009835,64.1033,
gemma,solo_direct,149,False,True,True,True,7631,0.00111178,67.0684,hard:valid_cost;hard:valid_cuisine
gemma,solo_direct,150,True,True,True,True,8434,0.0018245,144.2919,
gemma,solo_direct,151,True,True,True,True,6937,0.00102506,145.4779,
gemma,solo_direct,152,False,True,True,True,7890,0.0017088,91.7898,commonsense:valid_accommodation
gemma,solo_direct,153,False,True,True,True,8737,0.00134252,209.0825,hard:valid_cost
gemma,solo_direct,154,True,True,True,True,7279,0.00114386,96.0665,
gemma,solo_direct,155,False,True,True,True,7269,0.00105797,56.2809,hard:valid_cost
gemma,solo_direct,156,True,True,True,True,7588,0.00110094,70.2569,
gemma,solo_direct,157,True,True,True,True,9069,0.00137782,83.2586,
gemma,solo_direct,158,True,True,True,True,8681,0.00124678,76.4809,
gemma,solo_direct,159,False,True,True,True,5943,0.00095682,77.5673,hard:valid_cost
gemma,solo_direct,160,True,True,True,True,9014,0.00143616,80.7326,
gemma,solo_direct,161,True,True,True,True,9330,0.00146454,191.1805,
gemma,solo_direct,162,True,True,True,True,10086,0.0015878,67.3698,
gemma,solo_direct,163,False,True,True,True,8677,0.00139548,263.5273,hard:valid_cost
gemma,solo_direct,164,False,True,True,True,11145,0.0016106,76.2624,hard:valid_cost
gemma,solo_direct,165,True,True,True,True,8334,0.00126592,73.9402,
gemma,solo_direct,166,False,True,True,True,10471,0.0016651,84.7609,hard:valid_cost
gemma,solo_direct,167,True,True,True,True,9734,0.00153982,77.6535,
gemma,solo_direct,168,True,True,True,True,8287,0.00124956,117.3122,
gemma,solo_direct,169,False,True,True,True,11301,0.002166175,88.8924,commonsense:valid_accommodation;hard:valid_room_rule
gemma,solo_direct,170,False,True,True,True,11754,0.00167352,97.1113,commonsense:valid_accommodation
gemma,solo_direct,171,True,True,True,True,10644,0.002078825,52.3667,
gemma,solo_direct,172,False,True,True,True,8978,0.00134414,78.1192,hard:valid_cost
gemma,solo_direct,173,True,True,True,True,8530,0.00139674,94.3064,
gemma,solo_direct,174,True,True,True,True,8631,0.0013893,90.0445,
gemma,solo_direct,175,True,True,True,True,9452,0.00139151,49.8306,
gemma,solo_direct,176,False,True,True,True,9980,0.0015675,140.1576,commonsense:valid_accommodation;hard:valid_cuisine
gemma,solo_direct,177,True,True,True,True,10502,0.00152451,75.5067,
gemma,solo_direct,178,False,True,True,True,11477,0.00164201,131.7287,hard:valid_room_type
gemma,solo_direct,179,False,True,True,True,10385,0.00150605,104.7198,commonsense:valid_info_sandbox
gemma,solo_self_refine,0,True,True,True,True,5750,0.0012358,56.0985,
gemma,solo_self_refine,1,True,True,True,True,5374,0.0010308,24.306,
gemma,solo_self_refine,2,True,True,True,True,5594,0.00078797,34.3299,
gemma,solo_self_refine,3,True,True,True,True,4372,0.00063811,29.6306,
gemma,solo_self_refine,4,True,True,True,True,5842,0.00089614,23.6534,
gemma,solo_self_refine,5,True,True,True,True,5352,0.0011616,25.3926,
gemma,solo_self_refine,6,True,True,True,True,5361,0.00080986,25.2016,
gemma,solo_self_refine,7,True,True,True,True,5011,0.00078188,25.4549,
gemma,solo_self_refine,8,True,True,True,True,4728,0.00068364,45.9995,
gemma,solo_self_refine,9,True,True,True,True,5796,0.00089204,30.6007,
gemma,solo_self_refine,10,True,True,True,True,5690,0.00085978,36.3442,
gemma,solo_self_refine,11,True,True,True,True,4353,0.0008453,22.8038,
gemma,solo_self_refine,12,True,True,True,True,4833,0.00074916,23.3716,
gemma,solo_self_refine,13,True,True,True,True,5390,0.00081444,27.1988,
gemma,solo_self_refine,14,True,True,True,True,6220,0.00094048,27.7014,
gemma,solo_self_refine,15,True,True,True,True,4977,0.0010809,25.8705,
gemma,solo_self_refine,16,True,True,True,True,6086,0.0013078,56.2524,
gemma,solo_self_refine,17,False,True,True,True,12522,0.00178136,45.393,hard:valid_cost
gemma,solo_self_refine,18,True,True,True,True,6486,0.00091968,42.019,
gemma,solo_self_refine,19,False,True,True,True,13307,0.0018800599999999998,63.5071,hard:valid_cost
gemma,solo_self_refine,20,True,True,True,True,8881,0.00137308,41.6499,
gemma,solo_self_refine,21,False,True,True,True,16629,0.00338512,96.6607,hard:valid_cost
gemma,solo_self_refine,22,True,True,True,True,8471,0.0018352,28.6586,
gemma,solo_self_refine,23,True,True,True,True,7881,0.00114178,35.6345,
gemma,solo_self_refine,24,True,True,True,True,7596,0.00118928,38.1553,
gemma,solo_self_refine,25,True,True,True,True,8518,0.00123009,29.2476,
gemma,solo_self_refine,26,True,True,True,True,7533,0.00109554,28.4905,
gemma,solo_self_refine,27,True,True,True,True,7581,0.001480725,27.43,
gemma,solo_self_refine,28,True,True,True,True,6905,0.001516,30.2652,
gemma,solo_self_refine,29,True,True,True,True,6710,0.0014962,29.8626,
gemma,solo_self_refine,30,True,True,True,True,7699,0.0012011,37.9954,
gemma,solo_self_refine,31,False,True,True,True,16675,0.0030663800000000005,59.2504,commonsense:valid_transportation
gemma,solo_self_refine,32,True,True,True,True,8328,0.00118714,26.9185,
gemma,solo_self_refine,33,True,True,True,True,7602,0.00118258,32.8765,
gemma,solo_self_refine,34,True,True,True,True,8009,0.00124038,28.7062,
gemma,solo_self_refine,35,False,True,True,True,18513,0.00273634,139.4078,commonsense:valid_transportation
gemma,solo_self_refine,36,True,True,True,True,8717,0.00124746,43.9107,
gemma,solo_self_refine,37,True,True,True,True,16238,0.00234294,124.0607,
gemma,solo_self_refine,38,True,True,True,True,8543,0.00131874,41.8366,
gemma,solo_self_refine,39,True,True,True,True,8113,0.0017657,80.0253,
gemma,solo_self_refine,40,False,True,True,True,21752,0.0038229550000000003,79.0947,hard:valid_cost
gemma,solo_self_refine,41,True,True,True,True,10962,0.00158406,69.6424,
gemma,solo_self_refine,42,False,True,True,True,23186,0.00425907,63.964,commonsense:valid_transportation
gemma,solo_self_refine,43,False,True,True,True,21433,0.00324506,86.5738,hard:valid_cost
gemma,solo_self_refine,44,True,True,True,True,9877,0.0021689,45.1108,
gemma,solo_self_refine,45,True,True,True,True,10601,0.0020622,28.7285,
gemma,solo_self_refine,46,True,True,True,True,11338,0.00175814,42.575,
gemma,solo_self_refine,47,True,True,True,True,10001,0.00156788,38.1227,
gemma,solo_self_refine,48,True,True,True,True,10073,0.00159066,64.6279,
gemma,solo_self_refine,49,True,True,True,True,11321,0.00174796,63.6799,
gemma,solo_self_refine,50,True,True,True,True,10384,0.0016329,75.1432,
gemma,solo_self_refine,51,True,True,True,True,10233,0.00163308,67.2448,
gemma,solo_self_refine,52,True,True,True,True,10588,0.00164768,35.5715,
gemma,solo_self_refine,53,True,True,True,True,11121,0.00160148,50.3427,
gemma,solo_self_refine,54,True,True,True,True,10627,0.00155476,61.3938,
gemma,solo_self_refine,55,False,True,True,True,25617,0.0047606,68.959,commonsense:valid_transportation
gemma,solo_self_refine,56,False,True,True,True,23255,0.003997105000000001,83.0841,commonsense:valid_transportation;hard:valid_cost
gemma,solo_self_refine,57,True,True,True,True,10854,0.00168752,75.9224,
gemma,solo_self_refine,58,True,True,True,True,21405,0.00406034,176.0069,
gemma,solo_self_refine,59,True,True,True,True,10601,0.00153863,40.1232,
gemma,solo_self_refine,60,True,True,True,True,4516,0.00069386,26.2079,
gemma,solo_self_refine,61,True,True,True,True,5248,0.0011417,58.1506,
gemma,solo_self_refine,62,True,True,True,True,5305,0.00102815,37.7295,
gemma,solo_self_refine,63,True,True,True,True,5949,0.00084437,32.407,
gemma,solo_self_refine,64,True,True,True,True,5990,0.00090386,36.4527,
gemma,solo_self_refine,65,True,True,True,True,4193,0.00065228,43.0995,
gemma,solo_self_refine,66,True,True,True,True,5836,0.0012614,57.0586,
gemma,solo_self_refine,67,True,True,True,True,4148,0.0006569,33.8202,
gemma,solo_self_refine,68,True,True,True,True,5179,0.00074777,37.3069,
gemma,solo_self_refine,69,False,True,True,True,9707,0.001680825,84.8489,hard:valid_cuisine
gemma,solo_self_refine,70,True,True,True,True,4569,0.00069972,24.4949,
gemma,solo_self_refine,71,True,True,True,True,5078,0.00098095,24.4629,
gemma,solo_self_refine,72,True,True,True,True,5063,0.0007785,31.9933,
gemma,solo_self_refine,73,True,True,True,True,5174,0.001010425,24.057,
gemma,solo_self_refine,74,False,True,True,True,12677,0.00231898,69.3244,hard:valid_cost
gemma,solo_self_refine,75,True,True,True,True,5413,0.00077144,31.6922,
gemma,solo_self_refine,76,True,True,True,True,4505,0.00088035,24.4749,
gemma,solo_self_refine,77,False,True,True,True,12159,0.00177657,63.037,hard:valid_cost
gemma,solo_self_refine,78,True,True,True,True,5227,0.0008064,33.6647,
gemma,solo_self_refine,79,False,True,True,True,12002,0.00182511,56.6278,hard:valid_cost
gemma,solo_self_refine,80,True,True,True,True,7701,0.00120294,82.8955,
gemma,solo_self_refine,81,False,True,True,True,18895,0.0037627799999999994,46.9327,commonsense:valid_transportation
gemma,solo_self_refine,82,True,True,True,True,7787,0.00121316,49.6748,
gemma,solo_self_refine,83,False,True,True,True,18144,0.0028531200000000002,55.6664,commonsense:valid_transportation;hard:valid_room_type
gemma,solo_self_refine,84,False,True,True,True,20370,0.00298753,49.3302,commonsense:valid_transportation
gemma,solo_self_refine,85,False,True,True,True,16522,0.0023896100000000003,63.8583,hard:valid_room_type
gemma,solo_self_refine,86,True,True,True,True,8487,0.0013161,33.9882,
gemma,solo_self_refine,87,True,True,True,True,7843,0.00122412,40.3315,
gemma,solo_self_refine,88,False,True,True,True,18945,0.003224115,44.6237,commonsense:valid_accommodation
gemma,solo_self_refine,89,False,True,True,True,17935,0.00268919,72.4601,commonsense:valid_accommodation;hard:valid_room_type
gemma,solo_self_refine,90,False,True,True,True,17276,0.00259194,59.2865,hard:valid_room_type
gemma,solo_self_refine,91,False,True,True,True,19634,0.0036165999999999998,232.547,commonsense:valid_accommodation
gemma,solo_self_refine,92,True,True,True,True,7724,0.00119576,45.4074,
gemma,solo_self_refine,93,False,True,True,True,17204,0.00264152,103.4825,commonsense:valid_transportation
gemma,solo_self_refine,94,False,True,True,True,16397,0.00284401,39.002,commonsense:valid_restaurants;hard:valid_cost
gemma,solo_self_refine,95,False,True,True,True,16574,0.0028802949999999997,41.8448,commonsense:valid_info_sandbox;commonsense:valid_transportation
gemma,solo_self_refine,96,False,True,True,True,16792,0.0031072,61.126,commonsense:valid_info_sandbox
gemma,solo_self_refine,97,False,True,True,True,17446,0.002737565,50.5237,commonsense:valid_accommodation
gemma,solo_self_refine,98,True,True,True,True,7746,0.00119862,43.0678,
gemma,solo_self_refine,99,False,True,True,True,16059,0.0029474799999999997,174.6217,hard:valid_room_type
gemma,solo_self_refine,100,True,True,True,True,9412,0.00149396,50.3863,
gemma,solo_self_refine,101,False,True,True,True,20194,0.00354534,69.4895,hard:valid_cost
gemma,solo_self_refine,102,True,True,True,True,9527,0.001884325,31.0541,
gemma,solo_self_refine,103,True,True,True,True,9149,0.0020437,80.6152,
gemma,solo_self_refine,104,False,True,True,True,21531,0.00399225,56.7603,commonsense:valid_info_current_city;commonsense:reasonable_city_route;commonsense:valid_transportation;commonsense:not_absent
gemma,solo_self_refine,105,True,True,True,True,9945,0.0021906,35.4302,
gemma,solo_self_refine,106,False,True,True,True,21345,0.00324579,175.7925,commonsense:valid_accommodation
gemma,solo_self_refine,107,True,True,True,True,10274,0.0022591,44.0596,
gemma,solo_self_refine,108,True,True,True,True,10689,0.0016548,36.2773,
gemma,solo_self_refine,109,True,True,True,True,11254,0.00172874,38.6068,
gemma,solo_self_refine,110,True,True,True,True,9932,0.00155558,68.9434,
gemma,solo_self_refine,111,True,True,True,True,10394,0.00152422,50.999,
gemma,solo_self_refine,112,False,True,True,True,21340,0.00336434,88.005,commonsense:valid_accommodation
gemma,solo_self_refine,113,False,True,True,True,23504,0.00352772,92.0265,commonsense:valid_accommodation
gemma,solo_self_refine,114,False,True,True,True,24371,0.00360255,72.6549,commonsense:valid_transportation
gemma,solo_self_refine,115,False,True,True,True,22926,0.00428614,146.9951,commonsense:valid_accommodation
gemma,solo_self_refine,116,False,True,True,True,23558,0.00420275,66.4211,commonsense:valid_accommodation
gemma,solo_self_refine,117,True,True,True,True,9469,0.00149544,50.4835,
gemma,solo_self_refine,118,False,True,True,True,21975,0.00450749,41.8568,commonsense:valid_accommodation
gemma,solo_self_refine,119,False,True,True,True,21621,0.00403052,70.8407,commonsense:valid_transportation;commonsense:valid_accommodation
gemma,solo_self_refine,120,False,True,True,True,9646,0.00140973,44.6909,hard:valid_cuisine
gemma,solo_self_refine,121,True,True,True,True,5197,0.00079726,46.8024,
gemma,solo_self_refine,122,False,True,True,True,11682,0.0019146800000000002,31.5141,hard:valid_cost
gemma,solo_self_refine,123,False,True,True,True,12057,0.0019823949999999996,47.0252,hard:valid_cost
gemma,solo_self_refine,124,False,True,True,True,13775,0.001938,42.3854,hard:valid_cuisine
gemma,solo_self_refine,125,False,True,True,True,10893,0.00180567,59.1647,hard:valid_cost
gemma,solo_self_refine,126,True,True,True,True,5022,0.00096985,27.4231,
gemma,solo_self_refine,127,False,True,True,True,12618,0.002082025,58.6521,hard:valid_cost
gemma,solo_self_refine,128,False,True,True,True,11063,0.00174674,55.9003,hard:valid_cost
gemma,solo_self_refine,129,False,True,True,True,10454,0.00154459,53.6384,hard:valid_cost;hard:valid_cuisine
gemma,solo_self_refine,130,False,True,True,True,13201,0.00198568,46.044,hard:valid_cuisine
gemma,solo_self_refine,131,False,True,True,True,13031,0.0018771,48.2002,hard:valid_cuisine
gemma,solo_self_refine,132,True,True,True,True,5913,0.00090452,39.1118,
gemma,solo_self_refine,133,True,True,True,True,5817,0.00081621,30.1494,
gemma,solo_self_refine,134,True,True,True,True,5785,0.00081205,31.2699,
gemma,solo_self_refine,135,False,True,True,True,13193,0.00238688,50.334,hard:valid_cuisine
gemma,solo_self_refine,136,True,True,True,True,5318,0.00075384,26.8167,
gemma,solo_self_refine,137,False,True,True,True,11172,0.00196906,42.6506,commonsense:reasonable_city_route;hard:valid_cuisine
gemma,solo_self_refine,138,True,True,True,True,5054,0.00078088,96.5797,
gemma,solo_self_refine,139,False,True,True,True,13708,0.00199739,49.0322,hard:valid_cost;hard:valid_cuisine
gemma,solo_self_refine,140,False,True,True,True,18326,0.0026794,72.0969,commonsense:valid_transportation;hard:valid_cost
